Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility
0	Alleged or Breached Rule	31 - DEC - 20	19 - FEB - 21	50	CAU	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	31 - DEC - 20	05 - JAN - 21	5	CAU	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	01 - JAN - 21	05 - JAN - 21	4	OTH	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	01 - JAN - 21	05 - JAN - 21	4	IND	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	02 - JAN - 21	05 - JAN - 21	3	CAU	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	03 - JAN - 21	04 - JAN - 21	1	CAU	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	04 - JAN - 21	08 - JAN - 21	4	CAU	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	04 - JAN - 21	07 - JAN - 21	3	IND	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	05 - JAN - 21	07 - JAN - 21	2	IND	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	05 - JAN - 21	07 - JAN - 21	2	UNK	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	05 - JAN - 21	07 - JAN - 21	2	CAU	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	06 - JAN - 21	09 - JAN - 21	3	BLA	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	07 - JAN - 21	10 - JAN - 21	3	BLA	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	07 - JAN - 21	08 - JAN - 21	1	CAU	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	07 - JAN - 21	12 - JAN - 21	5	CAU	central_ns_correctional_facility_chunk001
0	Alleged or Breached Rule	07 - JAN - 21	11 - JAN - 21	4	CAU	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	07 - JAN - 21	09 - JAN - 21	2	CAU	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	08 - JAN - 21	09 - JAN - 21	1	CAU	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	08 - JAN - 21	11 - JAN - 21	3	BLA	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	08 - JAN - 21	11 - JAN - 21	3	CAU	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	10 - JAN - 21	14 - JAN - 21	4	CAU	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	11 - JAN - 21	12 - JAN - 21	1	CAU	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	11 - JAN - 21	14 - JAN - 21	3	OTH	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	11 - JAN - 21	14 - JAN - 21	3	CAU	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	11 - JAN - 21	12 - JAN - 21	1	UNK	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	11 - JAN - 21	22 - JAN - 21	11	BLA	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	12 - JAN - 21	26 - JAN - 21	14	CAU	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	12 - JAN - 21	02 - MAR - 21	49	IND	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	14 - JAN - 21	15 - JAN - 21	1	BLA	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	15 - JAN - 21	20 - JAN - 21	5	OTH	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	15 - JAN - 21	15 - JAN - 21	0	CAU	central_ns_correctional_facility_chunk001
1	Alleged or Breached Rule	15 - JAN - 21	17 - JAN - 21	2	IND	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	15 - JAN - 21	19 - JAN - 21	4	BLA	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	16 - JAN - 21	20 - JAN - 21	4	UNK	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	16 - JAN - 21	19 - JAN - 21	3	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	16 - JAN - 21	19 - JAN - 21	3	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	16 - JAN - 21	19 - JAN - 21	3	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	16 - JAN - 21	18 - JAN - 21	2	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	16 - JAN - 21	18 - JAN - 21	2	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	17 - JAN - 21	21 - JAN - 21	4	IND	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	18 - JAN - 21	20 - JAN - 21	2	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	18 - JAN - 21	20 - JAN - 21	2	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	18 - JAN - 21	02 - FEB - 21	15	BLA	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	19 - JAN - 21	19 - FEB - 21	31	ARAB	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	19 - JAN - 21	24 - JAN - 21	5	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	20 - JAN - 21	23 - JAN - 21	3	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	20 - JAN - 21	23 - JAN - 21	3	CAU	central_ns_correctional_facility_chunk001
2	Alleged or Breached Rule	21 - JAN - 21	22 - JAN - 21	1	CAU	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	21 - JAN - 21	22 - JAN - 21	1	OTH	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	23 - JAN - 21	26 - JAN - 21	3	CAU	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	23 - JAN - 21	25 - JAN - 21	2	IND	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	23 - JAN - 21	23 - JAN - 21	0	CAU	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	25 - JAN - 21	26 - JAN - 21	1	BLA	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	25 - JAN - 21	28 - JAN - 21	3	OTH	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	25 - JAN - 21	26 - JAN - 21	1	CAU	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	25 - JAN - 21	01 - FEB - 21	7	UNK	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	25 - JAN - 21	25 - JAN - 21	0	UNK	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	26 - JAN - 21	26 - JAN - 21	0	BLA	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	26 - JAN - 21	29 - JAN - 21	3	BLA	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	26 - JAN - 21	29 - JAN - 21	3	OTH	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	27 - JAN - 21	28 - JAN - 21	1	BLA	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	27 - JAN - 21	29 - JAN - 21	2	IND	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	27 - JAN - 21	28 - JAN - 21	1	CAU	central_ns_correctional_facility_chunk001
3	Alleged or Breached Rule	27 - JAN - 21	28 - JAN - 21	1	CAU	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	27 - JAN - 21	27 - JAN - 21	0	CAU	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	28 - JAN - 21	29 - JAN - 21	1	CAU	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	28 - JAN - 21	01 - FEB - 21	4	BLA	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	29 - JAN - 21	29 - JAN - 21	0	IND	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	29 - JAN - 21	02 - FEB - 21	4	IND	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	31 - JAN - 21	01 - FEB - 21	1	CAU	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	01 - FEB - 21	03 - FEB - 21	2	CAU	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	02 - FEB - 21	12 - FEB - 21	10	CAU	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	02 - FEB - 21	03 - FEB - 21	1	CAU	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	02 - FEB - 21	03 - FEB - 21	1	IND	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	05 - FEB - 21	06 - FEB - 21	1	BLA	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	05 - FEB - 21	09 - FEB - 21	4	BLA	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	06 - FEB - 21	12 - FEB - 21	6	CAU	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	06 - FEB - 21	10 - FEB - 21	4	IND	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	06 - FEB - 21	09 - FEB - 21	3	CAU	central_ns_correctional_facility_chunk001
4	Alleged or Breached Rule	07 - FEB - 21	10 - FEB - 21	3	CAU	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	07 - FEB - 21	09 - FEB - 21	2	CAU	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	09 - FEB - 21	24 - FEB - 21	15	CAU	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	09 - FEB - 21	09 - FEB - 21	0	IND	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	09 - FEB - 21	13 - FEB - 21	4	IND	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	09 - FEB - 21	12 - FEB - 21	3	UNK	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	10 - FEB - 21	11 - FEB - 21	1	CAU	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	10 - FEB - 21	11 - FEB - 21	1	BLA	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	11 - FEB - 21	12 - FEB - 21	1	BLA	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	12 - FEB - 21	14 - FEB - 21	2	OTH	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	12 - FEB - 21	16 - FEB - 21	4	CAU	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	12 - FEB - 21	16 - FEB - 21	4	CAU	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	12 - FEB - 21	16 - FEB - 21	4	BLA	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	13 - FEB - 21	16 - FEB - 21	3	CAU	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	13 - FEB - 21	19 - FEB - 21	6	IND	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	13 - FEB - 21	16 - FEB - 21	3	OTH	central_ns_correctional_facility_chunk001
5	Alleged or Breached Rule	13 - FEB - 21	14 - FEB - 21	1	OTH	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	14 - FEB - 21	16 - FEB - 21	2	OTH	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	14 - FEB - 21	15 - FEB - 21	1	BLA	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	15 - FEB - 21	16 - FEB - 21	1	CAU	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	16 - FEB - 21	16 - FEB - 21	0	CAU	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	16 - FEB - 21	18 - FEB - 21	2	CAU	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	16 - FEB - 21	18 - FEB - 21	2	OTH	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	17 - FEB - 21	21 - FEB - 21	4	CAU	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	19 - FEB - 21	01 - MAR - 21	10	CAU	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	20 - FEB - 21	23 - FEB - 21	3	BLA	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	21 - FEB - 21	23 - FEB - 21	2	CAU	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	22 - FEB - 21	26 - FEB - 21	4	IND	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	24 - FEB - 21	24 - FEB - 21	0	CAU	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	24 - FEB - 21	01 - APR - 21	36	IND	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	24 - FEB - 21	27 - FEB - 21	3	CAU	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	24 - FEB - 21	26 - FEB - 21	2	IND	central_ns_correctional_facility_chunk001
6	Alleged or Breached Rule	24 - FEB - 21	01 - MAR - 21	5	IND	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	25 - FEB - 21	28 - FEB - 21	3	BLA	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	26 - FEB - 21	03 - MAR - 21	5	ARAB	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	26 - FEB - 21	26 - FEB - 21	0	CAU	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	27 - FEB - 21	01 - MAR - 21	2	CAU	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	27 - FEB - 21	02 - MAR - 21	3	OTH	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	27 - FEB - 21	27 - FEB - 21	0	BLA	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	28 - FEB - 21	03 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	28 - FEB - 21	05 - MAR - 21	5	CAU	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	01 - MAR - 21	02 - MAR - 21	1	OTH	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	01 - MAR - 21	01 - APR - 21	31	CAU	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	02 - MAR - 21	07 - MAR - 21	5	CAU	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	03 - MAR - 21	06 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	06 - MAR - 21	11 - MAR - 21	5	OTH	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	06 - MAR - 21	10 - MAR - 21	4	CAU	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	06 - MAR - 21	11 - MAR - 21	5	CAU	central_ns_correctional_facility_chunk001
7	Alleged or Breached Rule	07 - MAR - 21	09 - MAR - 21	2	BLA	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	08 - MAR - 21	11 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	09 - MAR - 21	12 - MAR - 21	3	IND	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	09 - MAR - 21	10 - MAR - 21	1	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	12 - MAR - 21	15 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	12 - MAR - 21	17 - MAR - 21	5	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	16 - MAR - 21	24 - MAR - 21	8	IND	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	18 - MAR - 21	01 - APR - 21	14	ARAB	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	19 - MAR - 21	23 - MAR - 21	4	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	20 - MAR - 21	22 - MAR - 21	2	OTH	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	20 - MAR - 21	23 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	20 - MAR - 21	26 - MAR - 21	6	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	21 - MAR - 21	23 - MAR - 21	2	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	21 - MAR - 21	26 - MAR - 21	LO 5	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	21 - MAR - 21	10 - APR - 21	20	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	23 - MAR - 21	26 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
8	Alleged or Breached Rule	23 - MAR - 21	27 - MAR - 21	4	IND	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	23 - MAR - 21	26 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	24 - MAR - 21	26 - MAR - 21	2	BLA	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	25 - MAR - 21	27 - MAR - 21	2	CAU	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	26 - MAR - 21	29 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	26 - MAR - 21	29 - MAR - 21	3	BLA	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	26 - MAR - 21	29 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	26 - MAR - 21	29 - MAR - 21	3	IND	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	26 - MAR - 21	29 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	26 - MAR - 21	01 - APR - 21	6	CAU	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	26 - MAR - 21	26 - MAR - 21	0	BLA	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	27 - MAR - 21	30 - MAR - 21	3	CAU	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	27 - MAR - 21	28 - MAR - 21	1	ANS	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	29 - MAR - 21	30 - MAR - 21	1	ANS	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	30 - MAR - 21	31 - MAR - 21	1	BLA	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	31 - MAR - 21	05 - APR - 21	5	CAU	central_ns_correctional_facility_chunk001
9	Alleged or Breached Rule	31 - MAR - 21	01 - APR - 21	1	BLA	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	31 - MAR - 21	05 - APR - 21	5	BLA	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	31 - MAR - 21	05 - APR - 21	5	CAU	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	31 - MAR - 21	05 - APR - 21	LO 5	IND	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	01 - APR - 21	06 - APR - 21	5	IND	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	02 - APR - 21	17 - MAY - 21	45	ARAB	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	02 - APR - 21	06 - APR - 21	4	CAU	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	02 - APR - 21	07 - APR - 21	5	CAU	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	05 - APR - 21	13 - APR - 21	8	CAU	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	06 - APR - 21	07 - APR - 21	1	CAU	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	07 - APR - 21	08 - APR - 21	1	IND	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	08 - APR - 21	21 - APR - 21	13	CAU	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	08 - APR - 21	09 - APR - 21	1	CAU	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	08 - APR - 21	08 - APR - 21	0	IND	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	08 - APR - 21	13 - APR - 21	5	IND	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	11 - APR - 21	27 - APR - 21	16	CAU	central_ns_correctional_facility_chunk001
10	Alleged or Breached Rule	11 - APR - 21	15 - APR - 21	4	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	11 - APR - 21	13 - APR - 21	IN 2	IND	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	12 - APR - 21	15 - APR - 21	3	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	13 - APR - 21	14 - APR - 21	1	IND	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	13 - APR - 21	19 - APR - 21	6	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	14 - APR - 21	15 - APR - 21	1	IND	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	15 - APR - 21	20 - APR - 21	5	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	15 - APR - 21	19 - APR - 21	4	IND	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	16 - APR - 21	17 - APR - 21	1	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	17 - APR - 21	17 - APR - 21	0	BLA	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	17 - APR - 21	22 - APR - 21	5	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	17 - APR - 21	20 - APR - 21	3	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	18 - APR - 21	20 - APR - 21	2	ANS	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	19 - APR - 21	22 - APR - 21	3	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	20 - APR - 21	22 - APR - 21	2	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	21 - APR - 21	26 - APR - 21	5	CAU	central_ns_correctional_facility_chunk001
11	Alleged or Breached Rule	21 - APR - 21	30 - APR - 21	9	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	21 - APR - 21	06 - MAY - 21	15	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	21 - APR - 21	22 - APR - 21	1	ANS	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	22 - APR - 21	22 - APR - 21	0	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	22 - APR - 21	23 - APR - 21	1	IND	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	22 - APR - 21	23 - APR - 21	1	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	22 - APR - 21	27 - APR - 21	5	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	22 - APR - 21	29 - APR - 21	7	IND	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	22 - APR - 21	23 - APR - 21	1	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	22 - APR - 21	22 - APR - 21	0	BLA	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	22 - APR - 21	24 - APR - 21	2	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	23 - APR - 21	25 - APR - 21	2	BLA	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	23 - APR - 21	12 - MAY - 21	19	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	24 - APR - 21	27 - APR - 21	3	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	26 - APR - 21	01 - MAY - 21	5	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	26 - APR - 21	01 - JUN - 21	36	CAU	central_ns_correctional_facility_chunk001
12	Alleged or Breached Rule	26 - APR - 21	01 - MAY - 21	LO 5	CAU	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	27 - APR - 21	02 - MAY - 21	5	CAU	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	27 - APR - 21	27 - APR - 21	0	BLA	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	28 - APR - 21	04 - MAY - 21	6	IND	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	28 - APR - 21	29 - APR - 21	1	CAU	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	29 - APR - 21	03 - MAY - 21	4	IND	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	29 - APR - 21	05 - MAY - 21	6	ANS	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	30 - APR - 21	04 - MAY - 21	4	CAU	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	01 - MAY - 21	06 - MAY - 21	5	CAU	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	01 - MAY - 21	06 - MAY - 21	5	CAU	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	01 - MAY - 21	05 - MAY - 21	4	IND	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	02 - MAY - 21	07 - MAY - 21	5	BLA	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	04 - MAY - 21	07 - MAY - 21	3	CAU	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	BLA	central_ns_correctional_facility_chunk001
13	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	BLA	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	BLA	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	IND	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	BLA	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	IND	central_ns_correctional_facility_chunk001
14	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
15	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
15	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	BLA	central_ns_correctional_facility_chunk001
15	Alleged or Breached Rule	06 - MAY - 21	07 - MAY - 21	1	CAU	central_ns_correctional_facility_chunk001
15	Alleged or Breached Rule	07 - MAY - 21	07 - MAY - 21	0	CAU	central_ns_correctional_facility_chunk001
15	Alleged or Breached Rule	07 - MAY - 21	11 - MAY - 21	4	CAU	central_ns_correctional_facility_chunk001
15	Alleged or Breached Rule	07 - MAY - 21	07 - MAY - 21	0	BLA	central_ns_correctional_facility_chunk001
15	Alleged or Breached Rule	07 - MAY - 21	07 - MAY - 21	0	CAU	central_ns_correctional_facility_chunk001
