Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility
50	Covid - 19	09 - FEB - 22	10 - FEB - 22	1	IND	cape_breton_correctional_facility
50	Covid - 19	09 - FEB - 22	12 - FEB - 22	3	CAU	cape_breton_correctional_facility
50	Covid - 19	11 - FEB - 22	12 - FEB - 22	1	CAU	cape_breton_correctional_facility
50	Covid - 19	12 - FEB - 22	15 - FEB - 22	3	CAU	cape_breton_correctional_facility
50	Covid - 19	12 - FEB - 22	15 - FEB - 22	3	IND	cape_breton_correctional_facility
51	Covid - 19	12 - FEB - 22	14 - FEB - 22	2	CAU	cape_breton_correctional_facility
51	Covid - 19	13 - FEB - 22	14 - FEB - 22	1	CAU	cape_breton_correctional_facility
51	Covid - 19	14 - FEB - 22	15 - FEB - 22	1	CAU	cape_breton_correctional_facility
51	Covid - 19	14 - FEB - 22	15 - FEB - 22	1	CAU	cape_breton_correctional_facility
51	Covid - 19	14 - FEB - 22	15 - FEB - 22	1	CAU	cape_breton_correctional_facility
51	Covid - 19	15 - FEB - 22	16 - FEB - 22	1	CAU	cape_breton_correctional_facility
51	Covid - 19	15 - FEB - 22	16 - FEB - 22	1	CAU	cape_breton_correctional_facility
51	Covid - 19	16 - FEB - 22	17 - FEB - 22	1	CAU	cape_breton_correctional_facility
51	Covid - 19	16 - FEB - 22	17 - FEB - 22	1	IND	cape_breton_correctional_facility
51	Covid - 19	18 - FEB - 22	20 - FEB - 22	2	CAU	cape_breton_correctional_facility
51	Covid - 19	19 - FEB - 22	21 - FEB - 22	2	CAU	cape_breton_correctional_facility
51	Covid - 19	22 - FEB - 22	24 - FEB - 22	2	CAU	cape_breton_correctional_facility
51	Covid - 19	22 - FEB - 22	23 - FEB - 22	1	IND	cape_breton_correctional_facility
51	Covid - 19	23 - FEB - 22	24 - FEB - 22	1	CAU	cape_breton_correctional_facility
51	Covid - 19	23 - FEB - 22	24 - FEB - 22	1	CAU	cape_breton_correctional_facility
51	Covid - 19	25 - FEB - 22	26 - FEB - 22	1	CAU	cape_breton_correctional_facility
52	Covid - 19	25 - FEB - 22	26 - FEB - 22	1	CAU	cape_breton_correctional_facility
52	Covid - 19	26 - FEB - 22	28 - FEB - 22	2	CAU	cape_breton_correctional_facility
52	Covid - 19	27 - FEB - 22	01 - MAR - 22	2	CAU	cape_breton_correctional_facility
52	Covid - 19	27 - FEB - 22	01 - MAR - 22	2	IND	cape_breton_correctional_facility
52	Covid - 19	27 - FEB - 22	28 - FEB - 22	1	CAU	cape_breton_correctional_facility
52	Covid - 19	01 - MAR - 22	03 - MAR - 22	2	CAU	cape_breton_correctional_facility
52	Covid - 19	01 - MAR - 22	02 - MAR - 22	1	CAU	cape_breton_correctional_facility
52	Covid - 19	02 - MAR - 22	03 - MAR - 22	1	CAU	cape_breton_correctional_facility
52	Covid - 19	03 - MAR - 22	05 - MAR - 22	2	OTH	cape_breton_correctional_facility
52	Covid - 19	03 - MAR - 22	04 - MAR - 22	1	CAU	cape_breton_correctional_facility
52	Covid - 19	03 - MAR - 22	04 - MAR - 22	1	CAU	cape_breton_correctional_facility
52	Covid - 19	03 - MAR - 22	05 - MAR - 22	2	CAU	cape_breton_correctional_facility
52	Covid - 19	03 - MAR - 22	04 - MAR - 22	1	IND	cape_breton_correctional_facility
52	Covid - 19	05 - MAR - 22	09 - MAR - 22	4	CAU	cape_breton_correctional_facility
52	Covid - 19	06 - MAR - 22	08 - MAR - 22	2	CAU	cape_breton_correctional_facility
52	Covid - 19	06 - MAR - 22	08 - MAR - 22	2	IND	cape_breton_correctional_facility
53	Covid - 19	08 - MAR - 22	11 - MAR - 22	3	CAU	cape_breton_correctional_facility
53	Covid - 19	09 - MAR - 22	11 - MAR - 22	2	IND	cape_breton_correctional_facility
53	Covid - 19	09 - MAR - 22	11 - MAR - 22	2	CAU	cape_breton_correctional_facility
53	Covid - 19	10 - MAR - 22	10 - MAR - 22	0	CAU	cape_breton_correctional_facility
53	Covid - 19	10 - MAR - 22	12 - MAR - 22	2	CAU	cape_breton_correctional_facility
53	Covid - 19	10 - MAR - 22	11 - MAR - 22	1	CAU	cape_breton_correctional_facility
53	Covid - 19	11 - MAR - 22	12 - MAR - 22	1	IND	cape_breton_correctional_facility
53	Covid - 19	11 - MAR - 22	13 - MAR - 22	2	CAU	cape_breton_correctional_facility
53	Covid - 19	11 - MAR - 22	13 - MAR - 22	2	IND	cape_breton_correctional_facility
53	Covid - 19	12 - MAR - 22	14 - MAR - 22	2	IND	cape_breton_correctional_facility
53	Covid - 19	14 - MAR - 22	15 - MAR - 22	1	CAU	cape_breton_correctional_facility
53	Covid - 19	14 - MAR - 22	15 - MAR - 22	1	CAU	cape_breton_correctional_facility
53	Covid - 19	14 - MAR - 22	15 - MAR - 22	1	CAU	cape_breton_correctional_facility
53	Covid - 19	15 - MAR - 22	16 - MAR - 22	1	CAU	cape_breton_correctional_facility
53	Covid - 19	15 - MAR - 22	16 - MAR - 22	1	CAU	cape_breton_correctional_facility
53	Covid - 19	15 - MAR - 22	17 - MAR - 22	2	CAU	cape_breton_correctional_facility
54	Covid - 19	15 - MAR - 22	17 - MAR - 22	2	CAU	cape_breton_correctional_facility
54	Covid - 19	16 - MAR - 22	17 - MAR - 22	1	CAU	cape_breton_correctional_facility
54	Covid - 19	16 - MAR - 22	17 - MAR - 22	1	CAU	cape_breton_correctional_facility
54	Covid - 19	17 - MAR - 22	18 - MAR - 22	1	IND	cape_breton_correctional_facility
54	Covid - 19	17 - MAR - 22	18 - MAR - 22	1	IND	cape_breton_correctional_facility
54	Covid - 19	17 - MAR - 22	18 - MAR - 22	1	CAU	cape_breton_correctional_facility
54	Covid - 19	18 - MAR - 22	20 - MAR - 22	2	IND	cape_breton_correctional_facility
54	Covid - 19	20 - MAR - 22	24 - MAR - 22	4	CAU	cape_breton_correctional_facility
54	Covid - 19	21 - MAR - 22	22 - MAR - 22	1	IND	cape_breton_correctional_facility
54	Covid - 19	21 - MAR - 22	22 - MAR - 22	1	CAU	cape_breton_correctional_facility
54	Covid - 19	22 - MAR - 22	23 - MAR - 22	1	CAU	cape_breton_correctional_facility
54	Covid - 19	22 - MAR - 22	24 - MAR - 22	2	CAU	cape_breton_correctional_facility
54	Covid - 19	23 - MAR - 22	24 - MAR - 22	1	IND	cape_breton_correctional_facility
54	Covid - 19	23 - MAR - 22	25 - MAR - 22	2	CAU	cape_breton_correctional_facility
54	Covid - 19	23 - MAR - 22	24 - MAR - 22	1	CAU	cape_breton_correctional_facility
54	Covid - 19	24 - MAR - 22	27 - MAR - 22	3	CAU	cape_breton_correctional_facility
55	Covid - 19	27 - MAR - 22	29 - MAR - 22	2	IND	cape_breton_correctional_facility
55	Covid - 19	27 - MAR - 22	27 - MAR - 22	0	CAU	cape_breton_correctional_facility
55	Covid - 19	28 - MAR - 22	29 - MAR - 22	1	CAU	cape_breton_correctional_facility
55	Covid - 19	28 - MAR - 22	29 - MAR - 22	1	CAU	cape_breton_correctional_facility
55	Covid - 19	30 - MAR - 22	01 - APR - 22	2	IND	cape_breton_correctional_facility
55	Covid - 19	31 - MAR - 22	02 - APR - 22	2	CAU	cape_breton_correctional_facility
55	Covid - 19	31 - MAR - 22	02 - APR - 22	2	CAU	cape_breton_correctional_facility
55	Covid - 19	31 - MAR - 22	02 - APR - 22	2	CAU	cape_breton_correctional_facility
55	Covid - 19	31 - MAR - 22	02 - APR - 22	2	CAU	cape_breton_correctional_facility
55	Covid - 19	31 - MAR - 22	02 - APR - 22	2	CAU	cape_breton_correctional_facility
55	Covid - 19	01 - APR - 22	04 - APR - 22	3	CAU	cape_breton_correctional_facility
55	Covid - 19	01 - APR - 22	02 - APR - 22	1	CAU	cape_breton_correctional_facility
55	Covid - 19	01 - APR - 22	02 - APR - 22	1	CAU	cape_breton_correctional_facility
55	Covid - 19	02 - APR - 22	05 - APR - 22	3	IND	cape_breton_correctional_facility
55	Covid - 19	03 - APR - 22	05 - APR - 22	2	CAU	cape_breton_correctional_facility
55	Covid - 19	03 - APR - 22	06 - APR - 22	3	CAU	cape_breton_correctional_facility
56	Covid - 19	04 - APR - 22	06 - APR - 22	2	CAU	cape_breton_correctional_facility
56	Covid - 19	05 - APR - 22	06 - APR - 22	1	CAU	cape_breton_correctional_facility
56	Covid - 19	05 - APR - 22	07 - APR - 22	2	IND	cape_breton_correctional_facility
56	Covid - 19	05 - APR - 22	07 - APR - 22	2	IND	cape_breton_correctional_facility
56	Covid - 19	06 - APR - 22	07 - APR - 22	1	IND	cape_breton_correctional_facility
56	Covid - 19	06 - APR - 22	08 - APR - 22	2	CAU	cape_breton_correctional_facility
56	Covid - 19	07 - APR - 22	08 - APR - 22	1	CAU	cape_breton_correctional_facility
56	Covid - 19	08 - APR - 22	08 - APR - 22	0	CAU	cape_breton_correctional_facility
56	Covid - 19	09 - APR - 22	11 - APR - 22	2	IND	cape_breton_correctional_facility
56	Covid - 19	10 - APR - 22	11 - APR - 22	1	IND	cape_breton_correctional_facility
56	Covid - 19	11 - APR - 22	14 - APR - 22	3	CAU	cape_breton_correctional_facility
56	Covid - 19	12 - APR - 22	14 - APR - 22	2	IND	cape_breton_correctional_facility
56	Covid - 19	12 - APR - 22	14 - APR - 22	2	CAU	cape_breton_correctional_facility
56	Covid - 19	13 - APR - 22	14 - APR - 22	1	IND	cape_breton_correctional_facility
56	Covid - 19	13 - APR - 22	14 - APR - 22	1	CAU	cape_breton_correctional_facility
56	Covid - 19	14 - APR - 22	16 - APR - 22	2	CAU	cape_breton_correctional_facility
57	Covid - 19	16 - APR - 22	17 - APR - 22	1	CAU	cape_breton_correctional_facility
57	Covid - 19	17 - APR - 22	18 - APR - 22	1	IND	cape_breton_correctional_facility
57	Covid - 19	18 - APR - 22	20 - APR - 22	2	IND	cape_breton_correctional_facility
57	Covid - 19	19 - APR - 22	20 - APR - 22	1	CAU	cape_breton_correctional_facility
57	Covid - 19	19 - APR - 22	21 - APR - 22	2	CAU	cape_breton_correctional_facility
57	Covid - 19	20 - APR - 22	22 - APR - 22	2	IND	cape_breton_correctional_facility
57	Covid - 19	21 - APR - 22	22 - APR - 22	1	CAU	cape_breton_correctional_facility
57	Covid - 19	21 - APR - 22	22 - APR - 22	1	CAU	cape_breton_correctional_facility
57	Covid - 19	22 - APR - 22	24 - APR - 22	2	IND	cape_breton_correctional_facility
57	Covid - 19	22 - APR - 22	24 - APR - 22	2	IND	cape_breton_correctional_facility
57	Covid - 19	22 - APR - 22	24 - APR - 22	2	CAU	cape_breton_correctional_facility
57	Covid - 19	24 - APR - 22	26 - APR - 22	2	CAU	cape_breton_correctional_facility
57	Covid - 19	24 - APR - 22	26 - APR - 22	2	IND	cape_breton_correctional_facility
57	Covid - 19	25 - APR - 22	27 - APR - 22	2	IND	cape_breton_correctional_facility
57	Covid - 19	26 - APR - 22	28 - APR - 22	2	CAU	cape_breton_correctional_facility
57	Covid - 19	27 - APR - 22	28 - APR - 22	1	CAU	cape_breton_correctional_facility
58	Covid - 19	27 - APR - 22	28 - APR - 22	1	CAU	cape_breton_correctional_facility
58	Covid - 19	27 - APR - 22	28 - APR - 22	1	CAU	cape_breton_correctional_facility
58	Covid - 19	28 - APR - 22	29 - APR - 22	1	IND	cape_breton_correctional_facility
58	Covid - 19	28 - APR - 22	29 - APR - 22	1	IND	cape_breton_correctional_facility
58	Covid - 19	28 - APR - 22	01 - MAY - 22	3	OTH	cape_breton_correctional_facility
58	Covid - 19	28 - APR - 22	04 - MAY - 22	6	IND	cape_breton_correctional_facility
58	Covid - 19	28 - APR - 22	29 - APR - 22	1	CAU	cape_breton_correctional_facility
58	Covid - 19	01 - MAY - 22	02 - MAY - 22	1	CAU	cape_breton_correctional_facility
58	Covid - 19	02 - MAY - 22	03 - MAY - 22	1	IND	cape_breton_correctional_facility
58	Covid - 19	02 - MAY - 22	03 - MAY - 22	1	CAU	cape_breton_correctional_facility
58	Covid - 19	02 - MAY - 22	03 - MAY - 22	1	CAU	cape_breton_correctional_facility
58	Covid - 19	02 - MAY - 22	03 - MAY - 22	1	IND	cape_breton_correctional_facility
58	Covid - 19	02 - MAY - 22	03 - MAY - 22	1	IND	cape_breton_correctional_facility
58	Covid - 19	02 - MAY - 22	04 - MAY - 22	2	IND	cape_breton_correctional_facility
58	Covid - 19	02 - MAY - 22	03 - MAY - 22	1	IND	cape_breton_correctional_facility
58	Covid - 19	02 - MAY - 22	03 - MAY - 22	1	IND	cape_breton_correctional_facility
59	Covid - 19	03 - MAY - 22	04 - MAY - 22	1	CAU	cape_breton_correctional_facility
59	Covid - 19	03 - MAY - 22	03 - MAY - 22	0	CAU	cape_breton_correctional_facility
59	Covid - 19	03 - MAY - 22	03 - MAY - 22	0	BLA	cape_breton_correctional_facility
59	Covid - 19	03 - MAY - 22	05 - MAY - 22	2	BLA	cape_breton_correctional_facility
59	Covid - 19	03 - MAY - 22	05 - MAY - 22	2		cape_breton_correctional_facility
59	Covid - 19	05 - MAY - 22	09 - MAY - 22	4	IND	cape_breton_correctional_facility
59	Covid - 19	05 - MAY - 22	06 - MAY - 22	1	IND	cape_breton_correctional_facility
59	Covid - 19	06 - MAY - 22	09 - MAY - 22	3	BLA	cape_breton_correctional_facility
59	Covid - 19	06 - MAY - 22	07 - MAY - 22	1	CAU	cape_breton_correctional_facility
59	Covid - 19	08 - MAY - 22	09 - MAY - 22	1	CAU	cape_breton_correctional_facility
59	Covid - 19	08 - MAY - 22	09 - MAY - 22	1	CAU	cape_breton_correctional_facility
59	Covid - 19	09 - MAY - 22	10 - MAY - 22	1	CAU	cape_breton_correctional_facility
59	Covid - 19	10 - MAY - 22	18 - MAY - 22	8	IND	cape_breton_correctional_facility
59	Covid - 19	10 - MAY - 22	12 - MAY - 22	2	IND	cape_breton_correctional_facility
59	Covid - 19	10 - MAY - 22	11 - MAY - 22	1	IND	cape_breton_correctional_facility
59	Covid - 19	10 - MAY - 22	11 - MAY - 22	1	CAU	cape_breton_correctional_facility
60	Covid - 19	10 - MAY - 22	11 - MAY - 22	1	IND	cape_breton_correctional_facility
60	Covid - 19	11 - MAY - 22	12 - MAY - 22	1	CAU	cape_breton_correctional_facility
60	Covid - 19	11 - MAY - 22	12 - MAY - 22	1	CAU	cape_breton_correctional_facility
60	Covid - 19	12 - MAY - 22	14 - MAY - 22	2	CAU	cape_breton_correctional_facility
60	Covid - 19	12 - MAY - 22	13 - MAY - 22	1	CAU	cape_breton_correctional_facility
60	Covid - 19	12 - MAY - 22	14 - MAY - 22	2	CAU	cape_breton_correctional_facility
60	Covid - 19	12 - MAY - 22	13 - MAY - 22	1	CAU	cape_breton_correctional_facility
60	Covid - 19	15 - MAY - 22	17 - MAY - 22	2	CAU	cape_breton_correctional_facility
60	Covid - 19	16 - MAY - 22	16 - MAY - 22	0	CAU	cape_breton_correctional_facility
60	Covid - 19	17 - MAY - 22	18 - MAY - 22	1	CAU	cape_breton_correctional_facility
60	Covid - 19	17 - MAY - 22	18 - MAY - 22	1	CAU	cape_breton_correctional_facility
60	Covid - 19	18 - MAY - 22	20 - MAY - 22	2	CAU	cape_breton_correctional_facility
60	Covid - 19	19 - MAY - 22	20 - MAY - 22	1	20 ( 1 )	cape_breton_correctional_facility
60	Covid - 19	20 - MAY - 22	20 - MAY - 22	0	CAU	cape_breton_correctional_facility
60	Covid - 19	22 - MAY - 22	25 - MAY - 22	3	IND	cape_breton_correctional_facility
60	Covid - 19	23 - MAY - 22	24 - MAY - 22	1	CAU	cape_breton_correctional_facility
61	Covid - 19	23 - MAY - 22	25 - MAY - 22	2	CAU	cape_breton_correctional_facility
61	Covid - 19	23 - MAY - 22	24 - MAY - 22	1	CAU	cape_breton_correctional_facility
61	Covid - 19	25 - MAY - 22	27 - MAY - 22	2	CAU	cape_breton_correctional_facility
61	Covid - 19	25 - MAY - 22	27 - MAY - 22	2	CAU	cape_breton_correctional_facility
61	Covid - 19	25 - MAY - 22	26 - MAY - 22	1	CAU	cape_breton_correctional_facility
61	Covid - 19	25 - MAY - 22	26 - MAY - 22	1	IND	cape_breton_correctional_facility
61	Covid - 19	26 - MAY - 22	29 - MAY - 22	3	CAU	cape_breton_correctional_facility
61	Covid - 19	26 - MAY - 22	27 - MAY - 22	1	CAU	cape_breton_correctional_facility
61	Covid - 19	26 - MAY - 22	31 - MAY - 22	5	CAU	cape_breton_correctional_facility
61	Covid - 19	26 - MAY - 22	29 - MAY - 22	3	CAU	cape_breton_correctional_facility
61	Covid - 19	26 - MAY - 22	26 - MAY - 22	0	CAU	cape_breton_correctional_facility
61	Covid - 19	27 - MAY - 22	30 - MAY - 22	3	CAU	cape_breton_correctional_facility
61	Covid - 19	27 - MAY - 22	29 - MAY - 22	2	IND	cape_breton_correctional_facility
61	Covid - 19	27 - MAY - 22	29 - MAY - 22	2	IND	cape_breton_correctional_facility
61	Covid - 19	29 - MAY - 22	01 - JUN - 22	3	CAU	cape_breton_correctional_facility
61	Covid - 19	29 - MAY - 22	31 - MAY - 22	2	IND	cape_breton_correctional_facility
62	Covid - 19	29 - MAY - 22	31 - MAY - 22	IN 2	IND	cape_breton_correctional_facility
62	Covid - 19	30 - MAY - 22	31 - MAY - 22	1	IND	cape_breton_correctional_facility
62	Covid - 19	01 - JUN - 22	02 - JUN - 22	1	CAU	cape_breton_correctional_facility
62	Covid - 19	01 - JUN - 22	02 - JUN - 22	1	IND	cape_breton_correctional_facility
62	Covid - 19	01 - JUN - 22	02 - JUN - 22	1	CAU	cape_breton_correctional_facility
62	Covid - 19	03 - JUN - 22	05 - JUN - 22	2	BLA	cape_breton_correctional_facility
62	Covid - 19	04 - JUN - 22	05 - JUN - 22	1	CAU	cape_breton_correctional_facility
62	Covid - 19	04 - JUN - 22	08 - JUN - 22	4	IND	cape_breton_correctional_facility
62	Covid - 19	04 - JUN - 22	05 - JUN - 22	1	CAU	cape_breton_correctional_facility
62	Covid - 19	05 - JUN - 22	08 - JUN - 22	3	CAU	cape_breton_correctional_facility
62	Covid - 19	06 - JUN - 22	10 - JUN - 22	4	BLA	cape_breton_correctional_facility
62	Covid - 19	06 - JUN - 22	07 - JUN - 22	1	CAU	cape_breton_correctional_facility
62	Covid - 19	06 - JUN - 22	08 - JUN - 22	2	BLA	cape_breton_correctional_facility
62	Covid - 19	07 - JUN - 22	09 - JUN - 22	2	CAU	cape_breton_correctional_facility
62	Covid - 19	07 - JUN - 22	09 - JUN - 22	2	CAU	cape_breton_correctional_facility
62	Covid - 19	08 - JUN - 22	09 - JUN - 22	1	IND	cape_breton_correctional_facility
63	Covid - 19	08 - JUN - 22	09 - JUN - 22	1	IND	cape_breton_correctional_facility
63	Covid - 19	09 - JUN - 22	10 - JUN - 22	1	CAU	cape_breton_correctional_facility
63	Covid - 19	10 - JUN - 22	10 - JUN - 22	0	CAU	cape_breton_correctional_facility
63	Covid - 19	10 - JUN - 22	13 - JUN - 22	3	IND	cape_breton_correctional_facility
63	Covid - 19	11 - JUN - 22	12 - JUN - 22	1	IND	cape_breton_correctional_facility
63	Covid - 19	11 - JUN - 22	13 - JUN - 22	2	BLA	cape_breton_correctional_facility
63	Covid - 19	11 - JUN - 22	12 - JUN - 22	1	CAU	cape_breton_correctional_facility
63	Covid - 19	12 - JUN - 22	13 - JUN - 22	1	CAU	cape_breton_correctional_facility
63	Covid - 19	13 - JUN - 22	15 - JUN - 22	2	CAU	cape_breton_correctional_facility
63	Covid - 19	14 - JUN - 22	20 - JUN - 22	6	IND	cape_breton_correctional_facility
63	Covid - 19	14 - JUN - 22	15 - JUN - 22	1	CAU	cape_breton_correctional_facility
63	Covid - 19	14 - JUN - 22	21 - JUN - 22	7	CAU	cape_breton_correctional_facility
63	Covid - 19	14 - JUN - 22	15 - JUN - 22	1	CAU	cape_breton_correctional_facility
63	Covid - 19	15 - JUN - 22	16 - JUN - 22	1	CAU	cape_breton_correctional_facility
63	Covid - 19	15 - JUN - 22	16 - JUN - 22	1	CAU	cape_breton_correctional_facility
63	Covid - 19	16 - JUN - 22	17 - JUN - 22	1	CAU	cape_breton_correctional_facility
64	Covid - 19	16 - JUN - 22	18 - JUN - 22	2	CAU	cape_breton_correctional_facility
64	Covid - 19	16 - JUN - 22	17 - JUN - 22	1	CAU	cape_breton_correctional_facility
64	Covid - 19	16 - JUN - 22	18 - JUN - 22	2	IND	cape_breton_correctional_facility
64	Covid - 19	18 - JUN - 22	19 - JUN - 22	1	IND	cape_breton_correctional_facility
64	Covid - 19	18 - JUN - 22	19 - JUN - 22	1	CAU	cape_breton_correctional_facility
64	Covid - 19	19 - JUN - 22	20 - JUN - 22	1	IND	cape_breton_correctional_facility
64	Covid - 19	20 - JUN - 22	23 - JUN - 22	3	CAU	cape_breton_correctional_facility
64	Covid - 19	20 - JUN - 22	22 - JUN - 22	2	IND	cape_breton_correctional_facility
64	Covid - 19	21 - JUN - 22	23 - JUN - 22	2	CAU	cape_breton_correctional_facility
64	Covid - 19	21 - JUN - 22	25 - JUN - 22	4	CAU	cape_breton_correctional_facility
64	Covid - 19	22 - JUN - 22	24 - JUN - 22	2	CAU	cape_breton_correctional_facility
64	Covid - 19	22 - JUN - 22	22 - JUN - 22	0	BLA	cape_breton_correctional_facility
64	Covid - 19	23 - JUN - 22	24 - JUN - 22	1	UNK	cape_breton_correctional_facility
64	Covid - 19	23 - JUN - 22	25 - JUN - 22	2	BLA	cape_breton_correctional_facility
64	Covid - 19	23 - JUN - 22	24 - JUN - 22	1	CAU	cape_breton_correctional_facility
64	Covid - 19	23 - JUN - 22	24 - JUN - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	23 - JUN - 22	24 - JUN - 22	1	UNK	cape_breton_correctional_facility
65	Covid - 19	25 - JUN - 22	26 - JUN - 22	1	IND	cape_breton_correctional_facility
65	Covid - 19	26 - JUN - 22	27 - JUN - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	26 - JUN - 22	27 - JUN - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	27 - JUN - 22	28 - JUN - 22	1	BLA	cape_breton_correctional_facility
65	Covid - 19	28 - JUN - 22	30 - JUN - 22	2	CAU	cape_breton_correctional_facility
65	Covid - 19	29 - JUN - 22	30 - JUN - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	29 - JUN - 22	01 - JUL - 22	2	CAU	cape_breton_correctional_facility
65	Covid - 19	29 - JUN - 22	30 - JUN - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	29 - JUN - 22	30 - JUN - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	30 - JUN - 22	04 - JUL - 22	4	BLA	cape_breton_correctional_facility
65	Covid - 19	30 - JUN - 22	01 - JUL - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	01 - JUL - 22	02 - JUL - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	02 - JUL - 22	03 - JUL - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	02 - JUL - 22	03 - JUL - 22	1	CAU	cape_breton_correctional_facility
65	Covid - 19	03 - JUL - 22	06 - JUL - 22	3	CAU	cape_breton_correctional_facility
66	Covid - 19	05 - JUL - 22	06 - JUL - 22	1	CAU	cape_breton_correctional_facility
66	Covid - 19	05 - JUL - 22	07 - JUL - 22	2	CAU	cape_breton_correctional_facility
66	Covid - 19	05 - JUL - 22	05 - JUL - 22	0	BLA	cape_breton_correctional_facility
66	Covid - 19	06 - JUL - 22	07 - JUL - 22	1	IND	cape_breton_correctional_facility
66	Covid - 19	08 - JUL - 22	10 - JUL - 22	2	IND	cape_breton_correctional_facility
66	Covid - 19	09 - JUL - 22	10 - JUL - 22	1	BLA	cape_breton_correctional_facility
66	Covid - 19	10 - JUL - 22	11 - JUL - 22	1	CAU	cape_breton_correctional_facility
66	Covid - 19	10 - JUL - 22	11 - JUL - 22	1	CAU	cape_breton_correctional_facility
66	Covid - 19	11 - JUL - 22	12 - JUL - 22	1	CAU	cape_breton_correctional_facility
66	Covid - 19	11 - JUL - 22	12 - JUL - 22	1	CAU	cape_breton_correctional_facility
66	Covid - 19	12 - JUL - 22	13 - JUL - 22	1	CAU	cape_breton_correctional_facility
66	Covid - 19	12 - JUL - 22	13 - JUL - 22	1	CAU	cape_breton_correctional_facility
66	Covid - 19	13 - JUL - 22	14 - JUL - 22	1	CAU	cape_breton_correctional_facility
66	Covid - 19	13 - JUL - 22	15 - JUL - 22	2	IND	cape_breton_correctional_facility
66	Covid - 19	14 - JUL - 22	15 - JUL - 22	1	CAU	cape_breton_correctional_facility
66	Covid - 19	14 - JUL - 22	15 - JUL - 22	1	CAU	cape_breton_correctional_facility
67	Covid - 19	15 - JUL - 22	18 - JUL - 22	3	CAU	cape_breton_correctional_facility
67	Covid - 19	15 - JUL - 22	17 - JUL - 22	2	CAU	cape_breton_correctional_facility
67	Covid - 19	18 - JUL - 22	20 - JUL - 22	2	BLA	cape_breton_correctional_facility
67	Covid - 19	18 - JUL - 22	20 - JUL - 22	2	IND	cape_breton_correctional_facility
67	Covid - 19	18 - JUL - 22	21 - JUL - 22	3	IND	cape_breton_correctional_facility
67	Covid - 19	19 - JUL - 22	20 - JUL - 22	1	CAU	cape_breton_correctional_facility
67	Covid - 19	20 - JUL - 22	21 - JUL - 22	1	CAU	cape_breton_correctional_facility
67	Covid - 19	20 - JUL - 22	21 - JUL - 22	1	IND	cape_breton_correctional_facility
67	Covid - 19	20 - JUL - 22	23 - JUL - 22	3	CAU	cape_breton_correctional_facility
67	Covid - 19	21 - JUL - 22	23 - JUL - 22	2	CAU	cape_breton_correctional_facility
67	Covid - 19	21 - JUL - 22	23 - JUL - 22	2	CAU	cape_breton_correctional_facility
67	Covid - 19	21 - JUL - 22	22 - JUL - 22	1	IND	cape_breton_correctional_facility
67	Covid - 19	22 - JUL - 22	23 - JUL - 22	1	CAU	cape_breton_correctional_facility
67	Covid - 19	22 - JUL - 22	25 - JUL - 22	3	CAU	cape_breton_correctional_facility
67	Covid - 19	23 - JUL - 22	25 - JUL - 22	2	CAU	cape_breton_correctional_facility
67	Covid - 19	23 - JUL - 22	24 - JUL - 22	1	CAU	cape_breton_correctional_facility
68	Covid - 19	24 - JUL - 22	27 - JUL - 22	3	IND	cape_breton_correctional_facility
68	Covid - 19	24 - JUL - 22	26 - JUL - 22	2	CAU	cape_breton_correctional_facility
68	Covid - 19	25 - JUL - 22	26 - JUL - 22	1	CAU	cape_breton_correctional_facility
68	Covid - 19	26 - JUL - 22	27 - JUL - 22	1	CAU	cape_breton_correctional_facility
68	Covid - 19	26 - JUL - 22	28 - JUL - 22	2	CAU	cape_breton_correctional_facility
68	Covid - 19	26 - JUL - 22	28 - JUL - 22	2	CAU	cape_breton_correctional_facility
68	Covid - 19	26 - JUL - 22	27 - JUL - 22	1	CAU	cape_breton_correctional_facility
68	Covid - 19	26 - JUL - 22	28 - JUL - 22	2	IND	cape_breton_correctional_facility
68	Covid - 19	27 - JUL - 22	29 - JUL - 22	2	IND	cape_breton_correctional_facility
68	Covid - 19	27 - JUL - 22	29 - JUL - 22	2	CAU	cape_breton_correctional_facility
68	Covid - 19	27 - JUL - 22	29 - JUL - 22	2	IND	cape_breton_correctional_facility
68	Covid - 19	28 - JUL - 22	30 - JUL - 22	2	BLA	cape_breton_correctional_facility
68	Covid - 19	28 - JUL - 22	29 - JUL - 22	1	CAU	cape_breton_correctional_facility
68	Covid - 19	29 - JUL - 22	01 - AUG - 22	3	CAU	cape_breton_correctional_facility
68	Covid - 19	30 - JUL - 22	01 - AUG - 22	2	CAU	cape_breton_correctional_facility
68	Covid - 19	01 - AUG - 22	03 - AUG - 22	2	CAU	cape_breton_correctional_facility
69	Covid - 19	03 - AUG - 22	05 - AUG - 22	IN 2	IND	cape_breton_correctional_facility
